Active,აქტიური,module,Magento_InventoryInStorePickupAdminUi
Disabled,გამორთულია,module,Magento_InventoryInStorePickupAdminUi
"In-Store Pickup","In-Store Pickup",module,Magento_InventoryInStorePickupApi
"We'll send your order confirmation here.","ჩვენ აქ გამოგიგზავნით თქვენი შეკვეთის დადასტურებას.",module,Magento_InventoryInStorePickupFrontend
"Order Ready For Pickup in Store","შეკვრა მზადაა მაღაზიაში",module,Magento_InventoryInStorePickupSalesAdminUi
Enabled,ჩართულია,module,Magento_InventoryInStorePickupSalesAdminUi
"Order Ready For Pickup Email Sender","შეუკვეთეთ Pickup ელ.ფოსტის გამგზავნისთვის",module,Magento_InventoryInStorePickupSalesAdminUi
"Order Ready For Pickup Email Template","შეუკვეთეთ Pickup ელ.ფოსტის შაბლონი",module,Magento_InventoryInStorePickupSalesAdminUi
"Email template chosen based on theme fallback when ""Default"" option is selected.","""Default"" ვარიანტის არჩევისას შერჩეულია ელ.ფოსტის შაბლონი.",module,Magento_InventoryInStorePickupSalesAdminUi
"Order Ready For Pickup Email Template for Guest","შეუკვეთეთ Pickup ელ.ფოსტის შაბლონი სტუმრებისთვის",module,Magento_InventoryInStorePickupSalesAdminUi
"Send Order Ready For Pickup Email Copy To","გაგზავნეთ ბრძანება Pickup– ის ელ.ფოსტის ასლის მისაღებად",module,Magento_InventoryInStorePickupSalesAdminUi
Comma-separated,კომიქსი,module,Magento_InventoryInStorePickupSalesAdminUi
"Send Order Ready For Pickup Email Copy Method","გაგზავნეთ ბრძანება Pickup– ის ელ.ფოსტის ასლის მეთოდით",module,Magento_InventoryInStorePickupSalesAdminUi
"Pickup Location Code","პიკაპის ადგილმდებარეობის კოდი",module,Magento_InventoryInStorePickupSalesAdminUi
"Notify Orders Are Ready For Pickup","აცნობეთ ბრძანებებს მზად ხართ პიკაპისთვის",module,Magento_InventoryInStorePickupSalesApi
"Delivery Methods","მიწოდების მეთოდები",module,Magento_InventoryInStorePickupShippingAdminUi
"In-Store Delivery","შიდა მიწოდება",module,Magento_InventoryInStorePickupShippingAdminUi
Enabled,ჩართულია,module,Magento_InventoryInStorePickupShippingAdminUi
"Method Name","მეთოდის დასახელება",module,Magento_InventoryInStorePickupShippingAdminUi
Title,სათაური,module,Magento_InventoryInStorePickupShippingAdminUi
Price,ფასი,module,Magento_InventoryInStorePickupShippingAdminUi
"Search Radius","მოძებნეთ რადიუსი",module,Magento_InventoryInStorePickupShippingAdminUi
"Radius in kilometers for store pick-up search on storefront checkout.","რადიუსი კილომეტრებში მაღაზიის პიკაპის მოსაძებნად მაღაზიის გამშვებ პუნქტზე.",module,Magento_InventoryInStorePickupShippingAdminUi
"Displayed Error Message","ნაჩვენები შეცდომის მესიჯი",module,Magento_InventoryInStorePickupShippingAdminUi
Inventory,ინვენტარი,module,Magento_InventoryIndexer
"Inventory index (MSI)","ინვენტარიზაციის ინდექსი (MSI)",module,Magento_InventoryIndexer
CSV,CSV,module,Magento_InventoryLowQuantityNotificationAdminUi
"Excel XML","Excel XML",module,Magento_InventoryLowQuantityNotificationAdminUi
Product,პროდუქტი,module,Magento_InventoryLowQuantityNotificationAdminUi
SKU,სუკუ,module,Magento_InventoryLowQuantityNotificationAdminUi
Quantity,რაოდენობა,module,Magento_InventoryLowQuantityNotificationAdminUi
"Source Code","წყარო კოდი",module,Magento_InventoryLowQuantityNotificationAdminUi
"Notify Qty","აცნობეთ Qty",module,Magento_InventoryLowQuantityNotificationAdminUi
"Use Default","გამოიყენეთ ნაგულისხმევი",module,Magento_InventoryLowQuantityNotificationAdminUi
"Low Quantity Notification","დაბალი რაოდენობის შეტყობინება",module,Magento_InventoryLowQuantityNotificationApi
"Create low quantity notification","შექმენით დაბალი რაოდენობის შეტყობინება",module,Magento_InventoryLowQuantityNotificationApi
"Remove low quantity notification","ამოიღეთ დაბალი რაოდენობის შეტყობინება",module,Magento_InventoryLowQuantityNotificationApi
"Sales Channels","გაყიდვების არხები",module,Magento_InventorySalesAdminUi
Websites,ვებსაიტები,module,Magento_InventorySalesAdminUi
"Aggregated inventory available to purchase for a stock. The amount aggregates assigned source's Quantity subtracting the Out-of-Stock Threshold (or MinQty).","საერთო ინვენტარი, რომელიც ხელმისაწვდომია აქციების შესაძენად. თანხის აგრეგატები ენიჭება წყაროს რაოდენობას, რომელიც ჩამოშორდება საფონდო ბარიერს (ან MinQty).",module,Magento_InventorySalesAdminUi
"Product Salable Quantity","პროდუქტის სალიკვიდაციო რაოდენობა",module,Magento_InventorySalesAdminUi
"Salable Quantity","სალიკვიდაციო რაოდენობა",module,Magento_InventorySalesAdminUi
Inventory,ინვენტარი,module,Magento_InventorySalesApi
"Sales Stock",გაყიდვები,module,Magento_InventorySalesApi
"Proceed to Shipment","გააგრძელეთ გადაზიდვა",module,Magento_InventoryShippingAdminUi
"Select a Source to Ship from","შეარჩიეთ წყარო გემიდან",module,Magento_InventoryShippingAdminUi
Source,წყარო,module,Magento_InventoryShippingAdminUi
"-- Please Select --","-- გთხოვთ აირჩიოთ --",module,Magento_InventoryShippingAdminUi
"Items Ordered","საქონელი ბრძანებულია",module,Magento_InventoryShippingAdminUi
Product,პროდუქტი,module,Magento_InventoryShippingAdminUi
SKU,სუკუ,module,Magento_InventoryShippingAdminUi
"Qty To Ship","Qty to Ship",module,Magento_InventoryShippingAdminUi
"Available Sources","ხელმისაწვდომი წყაროები",module,Magento_InventoryShippingAdminUi
"Qty Available","Qty ხელმისაწვდომია",module,Magento_InventoryShippingAdminUi
"Qty To Deduct","Qty to Deduct",module,Magento_InventoryShippingAdminUi
"Allocated sources","გამოყოფილი წყაროები",module,Magento_InventoryShippingAdminUi
"Inventory Source Selection","ინვენტარის წყაროს შერჩევა",module,Magento_InventorySourceSelectionApi
"Source selection algorithm result","წყაროს შერჩევის ალგორითმის შედეგი",module,Magento_InventorySourceSelectionApi
"Source Priority","წყარო პრიორიტეტი",module,Magento_InventorySourceSelectionApi
"Algorithm which provides Source Selections based on predefined priority of Source","ალგორითმი, რომელიც უზრუნველყოფს წყაროს შერჩევას წყაროს წინასწარ განსაზღვრული პრიორიტეტის საფუძველზე",module,Magento_InventorySourceSelectionApi
"JWT Authentication","JWT ავთენტიფიკაცია",module,Magento_JwtUserToken
"Algorithm to sign/encrypt JWTs used for authentication","ალგორითმი ავტორიზაციისთვის გამოყენებული JWT- ების ხელმოწერის / დაშიფვრის მიზნით",module,Magento_JwtUserToken
"Selected algorithm will define JWT type used (JWS or JWE)","არჩეული ალგორითმი განსაზღვრავს JWT ტიპის გამოყენებას (JWS ან JWE)",module,Magento_JwtUserToken
"Content encryption algorithm for JWEs","შინაარსის დაშიფვრის ალგორითმი JWE– სთვის",module,Magento_JwtUserToken
"Encryption algorithm for JWT content to be used when JWE algorithm is selected","დაშიფვრის ალგორითმი JWT შინაარსისთვის, რომელიც გამოიყენება JWE ალგორითმის შერჩევისას",module,Magento_JwtUserToken
"Customer JWT Expires In","მომხმარებელი JWT იწურება In",module,Magento_JwtUserToken
(minutes),(წუთი),module,Magento_JwtUserToken
"Admin User JWT Expires In","Admin User JWT იწურება In",module,Magento_JwtUserToken
"Layered Navigation","განლაგებული ნავიგაცია",module,Magento_LayeredNavigation
"Display Product Count","პროდუქტის ჩვენება",module,Magento_LayeredNavigation
"Price Navigation Step Calculation","ფასების ნავიგაცია ნაბიჯის გაანგარიშება",module,Magento_LayeredNavigation
"Default Price Navigation Step","ნაგულისხმევი ფასის ნავიგაციის ნაბიჯი",module,Magento_LayeredNavigation
"Maximum Number of Price Intervals","ფასების ინტერვალების მაქსიმალური რაოდენობა",module,Magento_LayeredNavigation
"Maximum number of price intervals is 100","ფასების ინტერვალების მაქსიმალური რაოდენობაა 100",module,Magento_LayeredNavigation
"Display Price Interval as One Price","აჩვენეთ ფასი ინტერვალი, როგორც ერთი ფასი",module,Magento_LayeredNavigation
"This setting will be applied when all prices in the specific price interval are equal.","ეს პარამეტრი გამოიყენება მაშინ, როდესაც კონკრეტული ფასების ინტერვალში ყველა ფასი ტოლია.",module,Magento_LayeredNavigation
"Interval Division Limit","ინტერვალის განყოფილების ლიმიტი",module,Magento_LayeredNavigation
"Please specify the number of products, that will not be divided into subintervals.","გთხოვთ, მიუთითოთ პროდუქციის რაოდენობა, რომელიც არ გაიყოფა ქვეტექსტებში.",module,Magento_LayeredNavigation
"Can be used only with catalog input type Yes/No (Boolean), Dropdown, Multiple Select and Price.","შეიძლება გამოყენებულ იქნას მხოლოდ კატალოგის შეყვანის ტიპის დიახ / არა (Boolean), Dropdown, მრავალჯერადი შერჩევა და ფასი.",module,Magento_LayeredNavigation
"Login as Customer Settings","შესვლა როგორც მომხმარებლის პარამეტრები",module,Magento_LoginAsCustomerAdminUi
"Enable Extension",გაფართოება,module,Magento_LoginAsCustomerAdminUi
"Store To Login To","შეინახეთ ლოგინში",module,Magento_LoginAsCustomerAdminUi
"Use the ""Manual Selection"" option on a multi-website setup that has ""Share Customer Accounts"" enabled globally.
                            If set to ""Manual Selection"", the ""Login as Customer"" admin can select a Store after logging in.","გამოიყენეთ ""სახელმძღვანელო შერჩევის"" ვარიანტი მრავალ ვებსაიტზე, რომლებმაც ""გაყიდონ მომხმარებელთა ანგარიშები"" გლობალურად ჩართეს.
                            თუ ""სახელმძღვანელო შერჩევა"" ხდება, ""გოგონას, როგორც მომხმარებელს"" ადმინისტრატორს შეუძლია შეარჩიოს მაღაზია შესვლის შემდეგ.",module,Magento_LoginAsCustomerAdminUi
"Title for Login as Customer opt-in checkbox","სათაური Login, როგორც მომხმარებლის ოპტ – ში გამშვები ყუთი",module,Magento_LoginAsCustomerAssistance
"Login as Customer checkbox tooltip","შესვლა, როგორც მომხმარებლის გამშვები ყუთის ხელსაწყოთი",module,Magento_LoginAsCustomerAssistance
"Allow remote shopping assistance","ნება დართეთ დისტანციური სავაჭრო დახმარება",module,Magento_LoginAsCustomerAssistance
"You are logged in.","თქვენ ხართ შესული.",module,Magento_LoginAsCustomerFrontendUi
ID,"პირადობის მოწმობა",module,Magento_LoginAsCustomerLog
"Customer ID","მომხმარებლის ID",module,Magento_LoginAsCustomerLog
"Customer Email","მომხმარებლის ელ.ფოსტა",module,Magento_LoginAsCustomerLog
"Admin ID","ადმის ID",module,Magento_LoginAsCustomerLog
"Admin Name","ადამის სახელი",module,Magento_LoginAsCustomerLog
"Logged In",ჟურნალი,module,Magento_LoginAsCustomerLog
"Disable Page Cache For Admin User","გამორთეთ გვერდი ქეში Admin მომხმარებლისთვის",module,Magento_LoginAsCustomerPageCache
"If set to ""Yes"", page caching is disabled when the Admin user is logged in as a customer.","თუ ""დიახ"" არის მითითებული, გვერდის ქეშირება გამორთულია, როდესაც ადმინის მომხმარებელი შედის როგორც მომხმარებელი.",module,Magento_LoginAsCustomerPageCache
"Find Partners & Extensions","იპოვნეთ პარტნიორები და გაფართოებები",module,Magento_Marketplace
"Asset Title","აქტივების სათაური",module,Magento_MediaGalleryCatalogUi
"Start typing to find assets","დაიწყეთ აკრეფა აქტივების მოსაძებნად",module,Magento_MediaGalleryCatalogUi
1000,1000,module,Magento_MediaGalleryCatalogUi
notifyWhenChangesStop,"აცნობოს როდის ChangesStop",module,Magento_MediaGalleryCatalogUi
"– Please Select assets –","– გთხოვთ, აირჩიოთ აქტივები –",module,Magento_MediaGalleryCatalogUi
Asset,აქტივი,module,Magento_MediaGalleryCatalogUi
ID,"პირადობის მოწმობა",module,Magento_MediaGalleryCatalogUi
Select,აირჩიეთ,module,Magento_MediaGalleryCatalogUi
"Display Mode","ჩვენება რეჟიმი",module,Magento_MediaGalleryCatalogUi
"In Menu",მენუში,module,Magento_MediaGalleryCatalogUi
Enabled,ჩართულია,module,Magento_MediaGalleryCatalogUi
Image,გამოსახულება,module,Magento_MediaGalleryCatalogUi
Name,სახელი,module,Magento_MediaGalleryCatalogUi
Path,გზა,module,Magento_MediaGalleryCatalogUi
Products,პროდუქტები,module,Magento_MediaGalleryCatalogUi
"Product Name or SKU","პროდუქტის სახელი ან SKU",module,Magento_MediaGalleryCatalogUi
"Start typing to find products","დაიწყეთ აკრეფა პროდუქტების მოსაძებნად",module,Magento_MediaGalleryCatalogUi
"Product with ID: %s doesn't exist","პროდუქტი პირადობის მოწმობით:% არ არსებობს",module,Magento_MediaGalleryCatalogUi
"Used in Products","გამოიყენება პროდუქტებში",module,Magento_MediaGalleryCatalogUi
"Category Name","კატეგორიის სახელი",module,Magento_MediaGalleryCatalogUi
"Start typing to find categories","დაიწყეთ აკრეფა კატეგორიების მოსაძებნად",module,Magento_MediaGalleryCatalogUi
"Used in Categories","გამოიყენება კატეგორიებში",module,Magento_MediaGalleryCatalogUi
"Page Title",გვერდი,module,Magento_MediaGalleryCmsUi
"Start typing to find pages","დაიწყეთ აკრეფა გვერდების მოსაძებნად",module,Magento_MediaGalleryCmsUi
1000,1000,module,Magento_MediaGalleryCmsUi
"Used in Pages","გამოიყენება გვერდებზე",module,Magento_MediaGalleryCmsUi
"Block Title","დაბლოკვის სათაური",module,Magento_MediaGalleryCmsUi
"Start typing to find blocks","დაიწყეთ აკრეფა ბლოკების მოსაძებნად",module,Magento_MediaGalleryCmsUi
"Used in Blocks","გამოიყენება ბლოკებში",module,Magento_MediaGalleryCmsUi
"Media Gallery Image Optimization","მედია გალერეა გამოსახულების ოპტიმიზაცია",module,Magento_MediaGalleryRenditions
"Enable Image Optimization","გამოსახულების ოპტიმიზაცია",module,Magento_MediaGalleryRenditions
"Maximum Width","მაქსიმალური სიგანე",module,Magento_MediaGalleryRenditions
"Maximum Height","მაქსიმალური სიმაღლე",module,Magento_MediaGalleryRenditions
"Media Gallery","მედია გალერეა",module,Magento_MediaGalleryUiApi
"Insert assets into the content","ჩადეთ აქტივები შინაარსში",module,Magento_MediaGalleryUiApi
"Upload assets","აქტივების ატვირთვა",module,Magento_MediaGalleryUiApi
"Edit asset details","აქტივის დეტალების რედაქტირება",module,Magento_MediaGalleryUiApi
"Delete assets","აქტივების წაშლა",module,Magento_MediaGalleryUiApi
"Create folder","შექმენით საქაღალდე",module,Magento_MediaGalleryUiApi
"Delete folder",საქაღალდე,module,Magento_MediaGalleryUiApi
"Enable Old Media Gallery","ძველი მედიის გალერეა",module,Magento_MediaGalleryUi
"Asset Title","აქტივების სათაური",module,Magento_MediaGalleryUi
"Start typing to find assets","დაიწყეთ აკრეფა აქტივების მოსაძებნად",module,Magento_MediaGalleryUi
1000,1000,module,Magento_MediaGalleryUi
notifyWhenChangesStop,"აცნობოს როდის ChangesStop",module,Magento_MediaGalleryUi
"– Please Select assets –","– გთხოვთ, აირჩიოთ აქტივები –",module,Magento_MediaGalleryUi
Asset,აქტივი,module,Magento_MediaGalleryUi
Directory,დირექტორია,module,Magento_MediaGalleryUi
"Uploaded Date","ატვირთული თარიღი",module,Magento_MediaGalleryUi
"Modification Date","ცვლილების თარიღი",module,Magento_MediaGalleryUi
All,ყველა,module,Magento_MediaGalleryUi
"Show Images Used In","შოუს სურათები გამოიყენება In",module,Magento_MediaGalleryUi
Source,წყარო,module,Magento_MediaGalleryUi
"Content Status","შინაარსის სტატუსი",module,Magento_MediaGalleryUi
"Store View","მაღაზიის ხედი",module,Magento_MediaGalleryUi
"Show duplicates","აჩვენეთ დუბლიკატები",module,Magento_MediaGalleryUi
"Thumbnail Image","Thumbnail Image",module,Magento_MediaGalleryUi
"Newest first","უახლესი პირველი",module,Magento_MediaGalleryUi
"Oldest first","ყველაზე ძველი პირველი",module,Magento_MediaGalleryUi
"Directory: Descending","დირექტორია: აღწერილობა",module,Magento_MediaGalleryUi
"Directory: Ascending","დირექტორია: ასვლა",module,Magento_MediaGalleryUi
"Name: A to Z","სახელი: A to Z",module,Magento_MediaGalleryUi
"Name: Z to A","სახელი: Z to A",module,Magento_MediaGalleryUi
"Storage Configuration for Media","შენახვის კონფიგურაცია მედიისთვის",module,Magento_MediaStorage
"Media Storage","მედია შენახვა",module,Magento_MediaStorage
"Select Media Database","შეარჩიეთ მედია მონაცემთა ბაზა",module,Magento_MediaStorage
"After selecting a new media storage location, press the Synchronize button to transfer all media to that location and then ""Save Config"". Media will not be available in the new location until the synchronization process is complete.","ახალი მედიის შესანახი ადგილის არჩევის შემდეგ დააჭირეთ სინქრონიზაციის ღილაკს, რომ გადაიტანოთ ყველა მედია ამ ადგილას და შემდეგ ""გადავარდეთ კონფიგურაცია"". სინქრონიზაციის პროცესის დასრულებამდე მედია არ იქნება ხელმისაწვდომი ახალ ადგილას.",module,Magento_MediaStorage
"Environment Update Time","გარემოს განახლების დრო",module,Magento_MediaStorage
"Minimum Advertised Price","მინიმალური რეკლამირებული ფასი",module,Magento_Msrp
"Enable MAP","Enable MAP",module,Magento_Msrp
"<strong class=""colorRed"">Warning!</strong> Enabling MAP by default will hide all product prices on Storefront.","< ძლიერი კლასი = ""colorRed"" > გაფრთხილება!< / ძლიერი > MAP– ის საშუალებით ნაგულისხმევი საშუალებით მალავთ პროდუქციის ყველა ფასს მაღაზიაში.",module,Magento_Msrp
"Display Actual Price","აჩვენეთ ფაქტობრივი ფასი",module,Magento_Msrp
"Default Popup Text Message","ნაგულისხმევი Popup Text Message",module,Magento_Msrp
"Default ""What's This"" Text Message","ნაგულისხმევი ""რა არის ეს"" ტექსტური შეტყობინება",module,Magento_Msrp
"Multishipping Settings Section","განსახლების განყოფილება",module,Magento_Multishipping
"Multishipping Settings","ნივთების გამრავლება",module,Magento_Multishipping
Options,პარამეტრები,module,Magento_Multishipping
"Allow Shipping to Multiple Addresses","ნება დართეთ მრავალ მისამართზე",module,Magento_Multishipping
"Maximum Qty Allowed for Shipping to Multiple Addresses","მაქსიმალური Qty ნებადართულია მრავალჯერადი მისამართით გადასატანად",module,Magento_Multishipping
"Review Order",ბრძანება,module,Magento_Multishipping
"We could only complete part of your order.","ჩვენ მხოლოდ თქვენი შეკვეთის ნაწილი შეგვიძლია დავასრულოთ.",module,Magento_Multishipping
"We were unable to complete your order.","ჩვენ ვერ შევძელით თქვენი შეკვეთის შესრულება.",module,Magento_Multishipping
"Order results","შეკვეთის შედეგები",module,Magento_Multishipping
"Select Shipping Method","შეარჩიეთ გადაზიდვის მეთოდი",module,Magento_Multishipping
"Thank you for your purchase!","გმადლობთ შეძენისთვის!",module,Magento_Multishipping
"Success Page","წარმატების გვერდი",module,Magento_Multishipping
"MySQL Message Queue Cleanup","MySQL მესიჯის Queueueue გასუფთავება",module,Magento_MysqlMq
"All the times are in minutes. Use ""0"" if you want to skip automatic clearance.","ყველა დრო წუთშია. გამოიყენეთ ""0"", თუ გსურთ გამოტოვოთ ავტომატური კლირენსი.",module,Magento_MysqlMq
"Retry Messages In Progress After","ხელახლა გაგზავნა მიმდინარე შემდეგ",module,Magento_MysqlMq
"Successful Messages Lifetime","წარმატებული შეტყობინებები Lifetime",module,Magento_MysqlMq
"Failed Messages Lifetime","ვერ შეძლო შეტყობინებები",module,Magento_MysqlMq
"New Messages Lifetime","ახალი შეტყობინებები Lifetime",module,Magento_MysqlMq
"New Relic Reporting Section","ახალი რელიზური ანგარიშგების განყოფილება",module,Magento_NewRelicReporting
"New Relic Reporting","ახალი რელიზური რეპორტი",module,Magento_NewRelicReporting
General,გენერალი,module,Magento_NewRelicReporting
"Enable New Relic Integration","შესაძლებელია ახალი რელიზური ინტეგრაცია",module,Magento_NewRelicReporting
"New Relic API URL","ახალი რელიქვია API URL",module,Magento_NewRelicReporting
"Insights API URL","ინახავს API URL- ს",module,Magento_NewRelicReporting
"Use %s to replace the account ID in the URL","გამოიყენეთ% s ანგარიშის ID ჩანაცვლებისთვის URL- ში",module,Magento_NewRelicReporting
"New Relic Account ID","ახალი ანგარიშის ID",module,Magento_NewRelicReporting
"""Need a New Relic account? <a href=""http://www.newrelic.com/magento"" target=""_blank"">Click here to get one","""ახალი რელიქტური ანგარიში გჭირდებათ? < a href = ""http://www.newrelic.com/magento"" სამიზნე ="" _blank ""> დააჭირეთ აქ ერთი",module,Magento_NewRelicReporting
"New Relic Application ID","ახალი განაცხადის ID",module,Magento_NewRelicReporting
"This can commonly be found at the end of the URL when viewing the APM after ""/applications/""","ეს ჩვეულებრივ შეგიძლიათ ნახოთ URL- ის ბოლოს, როდესაც APM ნახავთ ""/ პროგრამების /"" შემდეგ/""",module,Magento_NewRelicReporting
"New Relic API Key","ახალი რელიზური API გასაღები",module,Magento_NewRelicReporting
"This is located by navigating to Events -> Deployments from the New Relic APM website","ეს განლაგებულია ახალი რელიზური APM ვებსაიტზე განლაგების შესახებ.",module,Magento_NewRelicReporting
"Insights API Key","ინახავს API Key",module,Magento_NewRelicReporting
"Generated under Insights in Manage data -> API Keys -> Insert Keys","წარმოქმნილია Insights– ის მენეჯმენტის მონაცემებში - > API გასაღებები - > ჩასვით კლავიშები",module,Magento_NewRelicReporting
"New Relic Application Name","ახალი განაცხადის სახელი",module,Magento_NewRelicReporting
"This is located by navigating to Settings from the New Relic APM website","ეს მდებარეობს ახალი რელიზური APM ვებსაიტზე ნავიგაციით",module,Magento_NewRelicReporting
"Send each Magento Area Code as Separate App","გაგზავნეთ თითოეული მაგენტო არეალის კოდი, როგორც ცალკე აპლიკაცია",module,Magento_NewRelicReporting
"In addition to the main app (which includes all PHP execution), separate apps for each Magento area code (adminhtml, frontend, ...) will be created. Requires New Relic Application Name to be set.","ძირითადი აპლიკაციის გარდა (რომელიც მოიცავს PHP– ის ყველა შესრულებას), შეიქმნება ცალკეული პროგრამები თითოეული მაგენტო ზონის კოდისთვის (adminhtml, frontend,). მოითხოვს ახალი რელიქტური განაცხადის სახელის დაყენებას.",module,Magento_NewRelicReporting
Cron,Cron,module,Magento_NewRelicReporting
"Enable Cron","Enable Cron",module,Magento_NewRelicReporting
"Newsletter Template","ბიულეტენი შაბლონი",module,Magento_Newsletter
"Newsletter Section","ბიულეტენის განყოფილება",module,Magento_Newsletter
"General Options","ზოგადი პარამეტრები",module,Magento_Newsletter
Enabled,ჩართულია,module,Magento_Newsletter
"Subscription Options","გამოწერის პარამეტრები",module,Magento_Newsletter
"Allow Guest Subscription","ნება დართეთ სტუმრის გამოწერა",module,Magento_Newsletter
"Need to Confirm","დადასტურება უნდა",module,Magento_Newsletter
"Confirmation Email Sender","დადასტურება ელ.წერი",module,Magento_Newsletter
"Confirmation Email Template","დადასტურება ელ.ფოსტის შაბლონი",module,Magento_Newsletter
"Email template chosen based on theme fallback when ""Default"" option is selected.","""Default"" ვარიანტის არჩევისას შერჩეულია ელ.ფოსტის შაბლონი.",module,Magento_Newsletter
"Success Email Sender","წარმატების ელ.ფოსტა",module,Magento_Newsletter
"Success Email Template","წარმატების ელ.ფოსტა",module,Magento_Newsletter
"Unsubscription Email Sender","ელექტრონული ფოსტის გაგზავნა",module,Magento_Newsletter
"Unsubscription Email Template","გაუქმება ელ.ფოსტა",module,Magento_Newsletter
"We found no problems.","პრობლემები არ აღმოვაჩინეთ.",module,Magento_Newsletter
Subscriber,აბონენტი,module,Magento_Newsletter
"Queue Start Date","Queue დაწყების თარიღი",module,Magento_Newsletter
"Queue Subject","Queueue თემა",module,Magento_Newsletter
"Error Code","შეცდომის კოდი",module,Magento_Newsletter
"Error Text","შეცდომის ტექსტი",module,Magento_Newsletter
"Queue Start","Queue დაწყება",module,Magento_Newsletter
"Queue End","Queuee End",module,Magento_Newsletter
Status,სტატუსი,module,Magento_Newsletter
Processed,დამუშავებული,module,Magento_Newsletter
Recipients,მიმღები,module,Magento_Newsletter
Unsubscribe,გაუქმება,module,Magento_Newsletter
Delete,წაშლა,module,Magento_Newsletter
"Are you sure you want to delete the selected subscriber(s)?","დარწმუნებული ხართ, რომ გსურთ შეარჩიოთ აბონენტის (ებ) ის წაშლა?",module,Magento_Newsletter
CSV,CSV,module,Magento_Newsletter
"Excel XML","Excel XML",module,Magento_Newsletter
Email,ელ.ფოსტა,module,Magento_Newsletter
Type,ტიპი,module,Magento_Newsletter
Guest,სტუმარი,module,Magento_Newsletter
Customer,მომხმარებელი,module,Magento_Newsletter
"Customer First Name","მომხმარებლის პირველი სახელი",module,Magento_Newsletter
"Customer Last Name","მომხმარებლის ბოლო სახელი",module,Magento_Newsletter
"Not Activated","არ არის გააქტიურებული",module,Magento_Newsletter
Subscribed,გამოწერილი,module,Magento_Newsletter
Unsubscribed,გამოწერილი,module,Magento_Newsletter
Unconfirmed,დაუდასტურებელი,module,Magento_Newsletter
"Web Site","ვებ საიტი",module,Magento_Newsletter
Store,მაღაზია,module,Magento_Newsletter
"Store View","მაღაზიის ხედი",module,Magento_Newsletter
"Newsletter Subscriptions","ბიულეტენის გამოწერები",module,Magento_Newsletter
"Check / Money Order","შემოწმება / ფულის შეკვეთა",module,Magento_OfflinePayments
Enabled,ჩართულია,module,Magento_OfflinePayments
"New Order Status","ახალი შეკვეთის სტატუსი",module,Magento_OfflinePayments
"Sort Order","დალაგების რიგი",module,Magento_OfflinePayments
Title,სათაური,module,Magento_OfflinePayments
"Payment from Applicable Countries","გადახდა მოქმედი ქვეყნებიდან",module,Magento_OfflinePayments
"Payment from Specific Countries","გადახდა კონკრეტული ქვეყნებიდან",module,Magento_OfflinePayments
"Make Check Payable to",გადაიხადე,module,Magento_OfflinePayments
"Minimum Order Total","მინიმალური შეკვეთა სულ",module,Magento_OfflinePayments
"Maximum Order Total","მაქსიმალური შეკვეთა სულ",module,Magento_OfflinePayments
"Purchase Order","შესყიდვის ბრძანება",module,Magento_OfflinePayments
"Bank Transfer Payment","საბანკო გადარიცხვის გადახდა",module,Magento_OfflinePayments
Instructions,ინსტრუქციები,module,Magento_OfflinePayments
"Cash On Delivery Payment","ნაღდი ანგარიშსწორება",module,Magento_OfflinePayments
"Flat Rate",ბინა,module,Magento_OfflineShipping
Enabled,ჩართულია,module,Magento_OfflineShipping
"Method Name","მეთოდის დასახელება",module,Magento_OfflineShipping
Price,ფასი,module,Magento_OfflineShipping
"Calculate Handling Fee","გამოთვალეთ გატარების საფასური",module,Magento_OfflineShipping
"Handling Fee","გატარების საფასური",module,Magento_OfflineShipping
"Sort Order","დალაგების რიგი",module,Magento_OfflineShipping
Title,სათაური,module,Magento_OfflineShipping
Type,ტიპი,module,Magento_OfflineShipping
"Ship to Applicable Countries","გემი მოქმედი ქვეყნებისთვის",module,Magento_OfflineShipping
"Ship to Specific Countries","გემი კონკრეტულ ქვეყნებში",module,Magento_OfflineShipping
"Show Method if Not Applicable","აჩვენეთ მეთოდი, თუ არა გამოყენებადი",module,Magento_OfflineShipping
"Displayed Error Message","ნაჩვენები შეცდომის მესიჯი",module,Magento_OfflineShipping
"Table Rates","ცხრილის განაკვეთები",module,Magento_OfflineShipping
Condition,მდგომარეობა,module,Magento_OfflineShipping
"Include Virtual Products in Price Calculation","ჩართეთ ვირტუალური პროდუქტები ფასების გაანგარიშებაში",module,Magento_OfflineShipping
Export,ექსპორტი,module,Magento_OfflineShipping
Import,იმპორტი,module,Magento_OfflineShipping
"Free Shipping","უფასო გადაზიდვა",module,Magento_OfflineShipping
"Minimum Order Amount","მინიმალური შეკვეთის თანხა",module,Magento_OfflineShipping
"Include Tax to Amount","შეიტანეთ გადასახადი თანხამდე",module,Magento_OfflineShipping
"-- Please Select --","-- გთხოვთ აირჩიოთ --",module,Magento_OfflineShipping
"OpenSearch Server Hostname","OpenSearch Server Hostname",module,Magento_OpenSearch
"OpenSearch Server Port","OpenSearch სერვერის პორტი",module,Magento_OpenSearch
"OpenSearch Index Prefix","OpenSearch Index Prefix",module,Magento_OpenSearch
"Enable OpenSearch HTTP Auth","Enable OpenSearch HTTP Auth",module,Magento_OpenSearch
"OpenSearch HTTP Username","გახსენით HTTP მომხმარებლის სახელი",module,Magento_OpenSearch
"OpenSearch HTTP Password","გახსენით HTTP პაროლი",module,Magento_OpenSearch
